,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,FirstImpCost,FirstImpQuantity,FirstImpLogisticRatio,TimeAtFirstImprovement,BestCostAt30s,BestQuantityAt30s,BestLogisticRatioAt30s,TimeAt30s,BestCostAt60s,BestQuantityAt60s,BestLogisticRatioAt60s,TimeAt60s,GlobalBestCost,GlobalBestQuantity,GlobalBestLogisticRatio,T_iteration,T_To_best,T_Total
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs1n100_2.dat,6,101,2,44002,28739,1.53109,0,44002,28739,1.53109,0,0,0,0,-nan,0,0,13911,30471,0.456532,65,47298,27885,1.69618,0,47298,27885,1.69618,0,0,0,0,-nan,0,0,47298,27885,1.69618,0,45502,28472,1.59813,0,45502,28472,1.59813,0,0,0,0,-nan,0,0,45502,28472,1.59813,0,45652,28244,1.61634,0,45652,28244,1.61634,0,0,0,0,-nan,0,0,45652,28244,1.61634,0,45470,28150,1.61528,0,45470,28150,1.61528,0,0,0,0,-nan,0,0,45470,28150,1.61528,0,43231,28739,1.50426,0,13911,30471,0.456532,30,13911,30471,0.456532,60,13911,30471,0.456532,119358,13,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n100_2.dat,6,101,2,43972,26640,1.6506,0,43972,26640,1.6506,0,0,0,0,-nan,0,0,12519,27255,0.459329,65,47979,26361,1.82008,0,47979,26361,1.82008,0,0,0,0,-nan,0,0,47979,26361,1.82008,0,44072,26862,1.64068,0,44072,26862,1.64068,0,0,0,0,-nan,0,0,44072,26862,1.64068,0,44025,26174,1.68201,0,44025,26174,1.68201,0,0,0,0,-nan,0,0,44025,26174,1.68201,0,44219,26831,1.64806,0,44219,26831,1.64806,0,0,0,0,-nan,0,0,44219,26831,1.64806,0,43360,26640,1.62763,0,12519,27255,0.459329,30,12519,27255,0.459329,60,12519,27255,0.459329,119497,14,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n100_2.dat,6,101,2,50963,28222,1.80579,0,50963,28222,1.80579,0,0,0,0,-nan,0,0,13452,29545,0.455305,65,51123,28209,1.81229,0,51123,28209,1.81229,0,0,0,0,-nan,0,0,51123,28209,1.81229,0,50070,28163,1.77786,0,50070,28163,1.77786,0,0,0,0,-nan,0,0,50070,28163,1.77786,0,51394,27415,1.87467,0,51394,27415,1.87467,0,0,0,0,-nan,0,0,51394,27415,1.87467,0,48988,27526,1.7797,0,48988,27526,1.7797,0,0,0,0,-nan,0,0,48988,27526,1.7797,0,50334,28222,1.7835,0,13452,29545,0.455305,30,13452,29545,0.455305,60,13452,29545,0.455305,119604,15,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n100_2.dat,6,101,2,49164,27361,1.79686,0,49164,27361,1.79686,0,0,0,0,-nan,0,0,12097,27873,0.434004,65,50200,26979,1.86071,0,50200,26979,1.86071,0,0,0,0,-nan,0,0,50200,26979,1.86071,0,49031,27214,1.80168,0,49031,27214,1.80168,0,0,0,0,-nan,0,0,49031,27214,1.80168,0,49291,26616,1.85193,0,49291,26616,1.85193,0,0,0,0,-nan,0,0,49291,26616,1.85193,0,51214,26860,1.9067,0,51214,26860,1.9067,0,0,0,0,-nan,0,0,51214,26860,1.9067,0,48479,27361,1.77183,0,12071,27675,0.43617,30,12097,27873,0.434004,60,12097,27873,0.434004,119736,37,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n100_2.dat,6,101,2,53883,28865,1.86672,0,53883,28865,1.86672,0,0,0,0,-nan,0,0,13337,32117,0.415263,65,54404,29086,1.87045,0,54404,29086,1.87045,0,0,0,0,-nan,0,0,54404,29086,1.87045,0,54922,29426,1.86644,0,54922,29426,1.86644,0,0,0,0,-nan,0,0,54922,29426,1.86644,0,55211,28377,1.94562,0,55211,28377,1.94562,0,0,0,0,-nan,0,0,55211,28377,1.94562,0,53166,29479,1.80352,0,53166,29479,1.80352,0,0,0,0,-nan,0,0,53166,29479,1.80352,0,53009,28865,1.83645,0,13337,32117,0.415263,30,13337,32117,0.415263,60,13337,32117,0.415263,119847,24,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs6n100_2.dat,6,101,2,48261,27565,1.75081,0,48261,27565,1.75081,0,0,0,0,-nan,0,0,13507,28807,0.468879,65,49311,27075,1.82127,0,49311,27075,1.82127,0,0,0,0,-nan,0,0,49311,27075,1.82127,0,47781,27529,1.73566,0,47781,27529,1.73566,0,0,0,0,-nan,0,0,47781,27529,1.73566,0,48742,27538,1.76999,0,48742,27538,1.76999,0,0,0,0,-nan,0,0,48742,27538,1.76999,0,46897,27227,1.72244,0,46897,27227,1.72244,0,0,0,0,-nan,0,0,46897,27227,1.72244,0,47688,27565,1.73002,0,13507,28807,0.468879,30,13507,28807,0.468879,60,13507,28807,0.468879,119957,14,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs7n100_2.dat,6,101,2,47499,26505,1.79208,0,47499,26505,1.79208,0,0,0,0,-nan,0,0,14075,29185,0.482268,65,48938,26976,1.81413,0,48938,26976,1.81413,0,0,0,0,-nan,0,0,48938,26976,1.81413,0,48431,26710,1.81322,0,48431,26710,1.81322,0,0,0,0,-nan,0,0,48431,26710,1.81322,0,48896,26856,1.82067,0,48896,26856,1.82067,0,0,0,0,-nan,0,0,48896,26856,1.82067,0,49175,26909,1.82746,0,49175,26909,1.82746,0,0,0,0,-nan,0,0,49175,26909,1.82746,0,47009,26505,1.77359,0,14075,29185,0.482268,30,14075,29185,0.482268,60,14075,29185,0.482268,120103,17,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs8n100_2.dat,6,101,2,44863,28250,1.58807,0,44863,28250,1.58807,0,0,0,0,-nan,0,0,13259,28977,0.45757,65,45094,28295,1.59371,0,45094,28295,1.59371,0,0,0,0,-nan,0,0,45094,28295,1.59371,0,44319,27841,1.59186,0,44319,27841,1.59186,0,0,0,0,-nan,0,0,44319,27841,1.59186,0,44035,28037,1.5706,0,44035,28037,1.5706,0,0,0,0,-nan,0,0,44035,28037,1.5706,0,43624,26985,1.6166,0,43624,26985,1.6166,0,0,0,0,-nan,0,0,43624,26985,1.6166,0,44339,28250,1.56952,0,13259,28977,0.45757,30,13259,28977,0.45757,60,13259,28977,0.45757,120188,13,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs9n100_2.dat,6,101,2,48749,28906,1.68647,0,48749,28906,1.68647,0,0,0,0,-nan,0,0,15420,31907,0.48328,65,49121,28341,1.73321,0,49121,28341,1.73321,0,0,0,0,-nan,0,0,49121,28341,1.73321,0,49078,28257,1.73684,0,49078,28257,1.73684,0,0,0,0,-nan,0,0,49078,28257,1.73684,0,50105,28417,1.76321,0,50105,28417,1.76321,0,0,0,0,-nan,0,0,50105,28417,1.76321,0,47880,27799,1.72236,0,47880,27799,1.72236,0,0,0,0,-nan,0,0,47880,27799,1.72236,0,48224,28906,1.6683,0,15420,31907,0.48328,30,15420,31907,0.48328,60,15420,31907,0.48328,120301,3,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs10n100_2.dat,6,101,2,45871,27583,1.66302,0,45871,27583,1.66302,0,0,0,0,-nan,0,0,12980,28739,0.451651,65,47910,27348,1.75186,0,47910,27348,1.75186,0,0,0,0,-nan,0,0,47910,27348,1.75186,0,45262,27713,1.63324,0,45262,27713,1.63324,0,0,0,0,-nan,0,0,45262,27713,1.63324,0,47084,27454,1.71501,0,47084,27454,1.71501,0,0,0,0,-nan,0,0,47084,27454,1.71501,0,48176,27246,1.76819,0,48176,27246,1.76819,0,0,0,0,-nan,0,0,48176,27246,1.76819,0,45380,27583,1.64522,0,12980,28739,0.451651,30,12980,28739,0.451651,60,12980,28739,0.451651,120425,25,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs1n200_2.dat,6,201,2,76751,58177,1.31927,0,76751,58177,1.31927,0,0,0,0,-nan,0,0,19471,64101,0.303755,65,73266,57763,1.26839,0,73266,57763,1.26839,0,0,0,0,-nan,0,0,73266,57763,1.26839,0,73811,58390,1.2641,0,73811,58390,1.2641,0,0,0,0,-nan,0,0,73811,58390,1.2641,0,73042,58809,1.24202,0,73042,58809,1.24202,0,0,0,0,-nan,0,0,73042,58809,1.24202,0,78397,56754,1.38135,0,78397,56754,1.38135,0,0,0,0,-nan,0,0,78397,56754,1.38135,0,76080,58177,1.30773,0,21173,63864,0.331533,30,19471,64101,0.303755,60,19471,64101,0.303755,120441,38,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n200_2.dat,6,201,2,74036,58082,1.27468,0,74036,58082,1.27468,0,0,0,0,-nan,0,0,18032,61823,0.291671,65,71245,58312,1.22179,0,71245,58312,1.22179,0,0,0,0,-nan,0,0,71245,58312,1.22179,0,71051,59149,1.20122,0,71051,59149,1.20122,0,0,0,0,-nan,0,0,71051,59149,1.20122,0,68845,59388,1.15924,0,68845,59388,1.15924,0,0,0,0,-nan,0,0,68845,59388,1.15924,0,71146,58884,1.20824,0,71146,58884,1.20824,0,0,0,0,-nan,0,0,71146,58884,1.20824,0,73430,58082,1.26425,0,19834,65066,0.304829,30,18032,61823,0.291671,60,18032,61823,0.291671,120456,34,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n200_2.dat,6,201,2,72654,54808,1.32561,0,72654,54808,1.32561,0,0,0,0,-nan,0,0,17984,61304,0.293358,65,71371,54320,1.3139,0,71371,54320,1.3139,0,0,0,0,-nan,0,0,71371,54320,1.3139,0,69710,55010,1.26722,0,69710,55010,1.26722,0,0,0,0,-nan,0,0,69710,55010,1.26722,0,71935,55737,1.29061,0,71935,55737,1.29061,0,0,0,0,-nan,0,0,71935,55737,1.29061,0,71829,55181,1.3017,0,71829,55181,1.3017,0,0,0,0,-nan,0,0,71829,55181,1.3017,0,72075,54808,1.31505,0,19657,58753,0.33457,30,17984,61304,0.293358,60,17984,61304,0.293358,120477,58,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n200_2.dat,6,201,2,76947,57827,1.33064,0,76947,57827,1.33064,0,0,0,0,-nan,0,0,20463,60626,0.337528,65,76963,56981,1.35068,0,76963,56981,1.35068,0,0,0,0,-nan,0,0,76963,56981,1.35068,0,76582,56768,1.34903,0,76582,56768,1.34903,0,0,0,0,-nan,0,0,76582,56768,1.34903,0,76693,57939,1.32369,0,76693,57939,1.32369,0,0,0,0,-nan,0,0,76693,57939,1.32369,0,75776,56696,1.33653,0,75776,56696,1.33653,0,0,0,0,-nan,0,0,75776,56696,1.33653,0,76407,57827,1.3213,0,20201,59362,0.340302,30,20463,60626,0.337528,60,20463,60626,0.337528,120497,50,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n200_2.dat,6,201,2,75352,57847,1.30261,0,75352,57847,1.30261,0,0,0,0,-nan,0,0,19252,62710,0.307,65,72875,57842,1.2599,0,72875,57842,1.2599,0,0,0,0,-nan,0,0,72875,57842,1.2599,0,76053,58595,1.29794,0,76053,58595,1.29794,0,0,0,0,-nan,0,0,76053,58595,1.29794,0,73494,58097,1.26502,0,73494,58097,1.26502,0,0,0,0,-nan,0,0,73494,58097,1.26502,0,75100,57429,1.3077,0,75100,57429,1.3077,0,0,0,0,-nan,0,0,75100,57429,1.3077,0,74765,57847,1.29246,0,22139,60082,0.36848,30,18651,59723,0.312292,60,19252,62710,0.307,120516,64,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs6n200_2.dat,6,201,2,75975,58801,1.29207,0,75975,58801,1.29207,0,0,0,0,-nan,0,0,18141,60622,0.299248,65,76247,57660,1.32236,0,76247,57660,1.32236,0,0,0,0,-nan,0,0,76247,57660,1.32236,0,73866,56830,1.29977,0,73866,56830,1.29977,0,0,0,0,-nan,0,0,73866,56830,1.29977,0,73659,58564,1.25775,0,73659,58564,1.25775,0,0,0,0,-nan,0,0,73659,58564,1.25775,0,76062,57954,1.31245,0,76062,57954,1.31245,0,0,0,0,-nan,0,0,76062,57954,1.31245,0,75395,58801,1.28221,0,19649,63881,0.307588,30,18141,60622,0.299248,60,18141,60622,0.299248,120531,47,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs7n200_2.dat,6,201,2,75868,51018,1.48708,0,75868,51018,1.48708,0,0,0,0,-nan,0,0,20134,55971,0.359722,65,74872,50365,1.48659,0,74872,50365,1.48659,0,0,0,0,-nan,0,0,74872,50365,1.48659,0,73968,50019,1.4788,0,73968,50019,1.4788,0,0,0,0,-nan,0,0,73968,50019,1.4788,0,73712,50937,1.44712,0,73712,50937,1.44712,0,0,0,0,-nan,0,0,73712,50937,1.44712,0,74795,50933,1.4685,0,74795,50933,1.4685,0,0,0,0,-nan,0,0,74795,50933,1.4685,0,75312,51018,1.47618,0,22427,56107,0.399718,30,20134,55971,0.359722,60,20134,55971,0.359722,120549,59,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs8n200_2.dat,6,201,2,72246,55506,1.30159,0,72246,55506,1.30159,0,0,0,0,-nan,0,0,19055,59575,0.319849,65,70389,54571,1.28986,0,70389,54571,1.28986,0,0,0,0,-nan,0,0,70389,54571,1.28986,0,71436,54195,1.31813,0,71436,54195,1.31813,0,0,0,0,-nan,0,0,71436,54195,1.31813,0,69836,55213,1.26485,0,69836,55213,1.26485,0,0,0,0,-nan,0,0,69836,55213,1.26485,0,70108,54149,1.29472,0,70108,54149,1.29472,0,0,0,0,-nan,0,0,70108,54149,1.29472,0,71695,55506,1.29166,0,19340,56828,0.340325,30,19055,59575,0.319849,60,19055,59575,0.319849,120570,39,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs9n200_2.dat,6,201,2,72561,54943,1.32066,0,72561,54943,1.32066,0,0,0,0,-nan,0,0,22736,61301,0.370891,65,77947,54477,1.43082,0,77947,54477,1.43082,0,0,0,0,-nan,0,0,77947,54477,1.43082,0,77315,54819,1.41037,0,77315,54819,1.41037,0,0,0,0,-nan,0,0,77315,54819,1.41037,0,74551,55412,1.34539,0,74551,55412,1.34539,0,0,0,0,-nan,0,0,74551,55412,1.34539,0,74394,54725,1.35942,0,74394,54725,1.35942,0,0,0,0,-nan,0,0,74394,54725,1.35942,0,72068,54943,1.31169,0,23745,60601,0.391825,30,22736,61301,0.370891,60,22736,61301,0.370891,120581,58,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs10n200_2.dat,6,201,2,73580,56707,1.29755,0,73580,56707,1.29755,0,0,0,0,-nan,0,0,17630,60381,0.291979,65,72701,56762,1.2808,0,72701,56762,1.2808,0,0,0,0,-nan,0,0,72701,56762,1.2808,0,71474,57326,1.2468,0,71474,57326,1.2468,0,0,0,0,-nan,0,0,71474,57326,1.2468,0,70287,57536,1.22162,0,70287,57536,1.22162,0,0,0,0,-nan,0,0,70287,57536,1.22162,0,73031,56124,1.30124,0,73031,56124,1.30124,0,0,0,0,-nan,0,0,73031,56124,1.30124,0,73005,56707,1.28741,0,18474,60467,0.305522,30,17630,60381,0.291979,60,17630,60381,0.291979,120602,51,65,
